timestamp,id,open,high,low,close,volume,oi,ltp,bid,ask,bid_price,ask_price,bid_size,ask_size,vol_traded_today,last_traded_time,exch_feed_time,type,ch,chp,symbol,created_at,orb_time,pivot_time,pivot_high,pivot_low,pivot_direction,range_high,range_low
2025-12-08 09:25:00+05:30,94136,2091.3,2091.9,2087.3,2091.0,4892,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:26:00+05:30,94137,2091.5,2091.9,2088.9,2090.0,3303,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:27:00+05:30,94138,2090.0,2090.0,2086.0,2086.5,1244,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:28:00+05:30,94139,2087.3,2091.0,2087.2,2091.0,2140,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:29:00+05:30,94140,2090.9,2093.6,2087.6,2087.7,4926,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:30:00+05:30,94141,2087.7,2089.8,2086.5,2087.0,2211,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:31:00+05:30,94142,2086.1,2086.1,2082.0,2082.4,2635,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:32:00+05:30,94143,2082.4,2085.5,2082.4,2083.4,2282,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:33:00+05:30,94144,2083.1,2085.1,2082.0,2084.0,2468,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:34:00+05:30,94145,2084.0,2084.3,2080.7,2080.7,3280,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:35:00+05:30,94146,2080.7,2081.6,2080.7,2081.0,1480,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:36:00+05:30,94147,2082.0,2085.0,2082.0,2085.0,1206,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:37:00+05:30,94148,2085.0,2085.9,2084.1,2084.8,887,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:38:00+05:30,94149,2084.2,2086.0,2082.8,2085.7,7419,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:39:00+05:30,94150,2085.7,2088.0,2084.2,2085.0,3267,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:40:00+05:30,94151,2085.0,2085.1,2083.3,2084.0,961,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:41:00+05:30,94152,2083.3,2084.7,2083.1,2084.7,1558,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:42:00+05:30,94153,2084.7,2086.8,2084.4,2086.7,1024,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:43:00+05:30,94154,2086.6,2087.7,2085.0,2087.2,2306,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:44:00+05:30,94155,2087.2,2087.2,2084.2,2084.6,1739,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:45:00+05:30,94156,2084.2,2085.6,2083.3,2084.4,1209,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:46:00+05:30,94157,2084.7,2084.7,2082.2,2083.6,834,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:47:00+05:30,94158,2083.9,2084.0,2081.3,2081.7,2350,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:48:00+05:30,94159,2081.5,2082.7,2080.0,2082.0,2442,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:49:00+05:30,94160,2081.8,2082.9,2081.5,2082.0,1675,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:50:00+05:30,94161,2082.0,2082.1,2077.8,2077.8,2845,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:51:00+05:30,94162,2077.6,2078.3,2076.2,2078.2,3956,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:52:00+05:30,94163,2078.2,2079.9,2077.0,2077.1,1393,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:53:00+05:30,94164,2077.4,2077.9,2076.0,2076.3,6712,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:54:00+05:30,94165,2076.1,2077.7,2076.1,2076.5,1095,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:55:00+05:30,94166,2076.5,2077.2,2076.0,2076.6,938,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:56:00+05:30,94167,2076.4,2077.8,2076.0,2076.1,1105,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:57:00+05:30,94168,2076.1,2077.9,2076.0,2076.9,1615,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:58:00+05:30,94169,2076.6,2077.4,2073.5,2075.1,7058,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 09:59:00+05:30,94170,2074.9,2076.1,2073.8,2075.0,5194,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 10:00:00+05:30,94171,2075.0,2075.0,2073.4,2073.7,2094,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,,,,,2104.9,2074.4
2025-12-08 10:01:00+05:30,94172,2073.7,2076.1,2073.7,2075.1,1823,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:02:00+05:30,94173,2075.1,2075.7,2074.1,2074.3,876,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:03:00+05:30,94174,2074.3,2074.3,2073.3,2073.6,1774,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:04:00+05:30,94175,2073.3,2073.6,2070.7,2070.7,2753,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:05:00+05:30,94176,2071.2,2071.5,2068.0,2070.5,12452,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:06:00+05:30,94177,2070.7,2070.8,2068.3,2068.3,1784,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:07:00+05:30,94178,2068.4,2068.4,2066.5,2067.4,2218,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:08:00+05:30,94179,2067.6,2070.7,2067.2,2068.2,7005,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:09:00+05:30,94180,2068.2,2068.4,2065.7,2066.1,1766,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:10:00+05:30,94181,2066.1,2066.5,2065.1,2066.4,1548,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:11:00+05:30,94182,2066.4,2067.0,2065.8,2066.7,1354,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:12:00+05:30,94183,2066.7,2066.7,2065.3,2065.8,1044,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:13:00+05:30,94184,2065.8,2068.1,2065.6,2066.5,1465,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:14:00+05:30,94185,2066.7,2068.3,2066.4,2068.3,1110,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:15:00+05:30,94186,2068.3,2069.3,2066.2,2068.1,2275,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:16:00+05:30,94187,2068.6,2069.5,2067.7,2068.1,886,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:17:00+05:30,94188,2068.2,2068.2,2066.0,2066.4,1805,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:18:00+05:30,94189,2066.4,2067.0,2065.1,2065.4,1215,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:19:00+05:30,94190,2065.6,2065.9,2065.1,2065.1,1630,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:20:00+05:30,94191,2065.2,2068.2,2064.8,2068.1,5206,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:21:00+05:30,94192,2067.6,2070.3,2066.5,2069.1,1788,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:22:00+05:30,94193,2070.3,2070.9,2069.6,2070.1,1051,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:23:00+05:30,94194,2070.0,2073.8,2070.0,2072.6,1488,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:24:00+05:30,94195,2071.9,2073.5,2070.9,2072.8,1366,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:25:00+05:30,94196,2072.8,2074.4,2072.2,2072.6,1597,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:26:00+05:30,94197,2072.6,2073.7,2071.3,2072.3,1229,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:27:00+05:30,94198,2072.4,2072.5,2071.1,2072.5,941,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:28:00+05:30,94199,2073.0,2074.0,2072.0,2072.5,2702,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:29:00+05:30,94200,2071.8,2073.2,2071.0,2072.5,1715,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:30:00+05:30,94201,2072.5,2073.8,2071.1,2073.8,1372,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:31:00+05:30,94202,2073.8,2074.0,2072.4,2073.0,1313,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:32:00+05:30,94203,2073.0,2074.2,2072.0,2073.5,922,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:33:00+05:30,94204,2074.0,2074.0,2072.0,2072.3,1471,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:34:00+05:30,94205,2072.2,2074.2,2072.2,2074.0,1347,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:35:00+05:30,94206,2073.5,2074.0,2072.3,2073.6,1655,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:36:00+05:30,94207,2074.0,2075.0,2073.6,2074.5,1047,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:37:00+05:30,94208,2074.5,2074.5,2073.3,2074.5,852,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:38:00+05:30,94209,2075.0,2076.0,2073.6,2076.0,706,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:39:00+05:30,94210,2075.7,2077.0,2075.4,2076.3,1671,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:40:00+05:30,94211,2076.2,2076.3,2075.5,2075.9,1506,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:41:00+05:30,94212,2076.0,2076.8,2075.5,2076.4,1129,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:42:00+05:30,94213,2076.9,2077.4,2076.0,2076.0,1303,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:43:00+05:30,94214,2076.4,2077.3,2075.8,2077.3,939,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:44:00+05:30,94215,2077.5,2077.5,2075.6,2075.6,943,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:45:00+05:30,94216,2076.1,2077.4,2076.1,2077.4,835,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:46:00+05:30,94217,2077.5,2077.5,2075.9,2076.1,1021,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:47:00+05:30,94218,2076.6,2077.0,2075.5,2075.5,808,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:48:00+05:30,94219,2076.0,2076.0,2073.8,2073.8,1937,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:49:00+05:30,94220,2074.1,2074.1,2073.1,2074.1,1590,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:50:00+05:30,94221,2074.8,2075.5,2074.0,2074.9,875,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:51:00+05:30,94222,2075.5,2076.0,2074.6,2075.1,807,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:52:00+05:30,94223,2075.6,2075.9,2075.0,2075.8,885,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:53:00+05:30,94224,2076.2,2077.0,2075.8,2076.9,899,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:54:00+05:30,94225,2076.5,2077.0,2075.4,2077.0,1219,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:55:00+05:30,94226,2076.7,2077.6,2076.1,2076.2,3894,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:56:00+05:30,94227,2076.2,2076.7,2076.1,2076.5,1971,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
2025-12-08 10:57:00+05:30,94228,2076.7,2076.7,2075.0,2075.5,894,,,,,,,,,,,,,,,NSE:BAJAJFINSV-EQ,2026-01-06 01:21:49,2025-12-08 09:30:00+05:30,2025-12-08 10:00:00+05:30,2075.0,2073.4,bear,2104.9,2074.4
